code,name_th,name_en,latitude,longitude,district_id,zip_code
140611,เกาะเกิด,Ko Koet,14.206,100.539,1406,13160
140612,บ้านพลับ,Ban Phlap,14.223,100.552,1406,13160
140613,บ้านแป้ง,Ban Paeng,14.239,100.557,1406,13160
140614,คุ้งลาน,Khung Lan,14.295,100.621,1406,13160
140615,ตลิ่งชัน,Taling Chan,14.250,100.642,1406,13160
140616,บ้านสร้าง,Ban Sang,14.289,100.668,1406,13170
140618,ขนอนหลวง,Khanon Luang,14.266,100.542,1406,13160
140701,บางปะหัน,Bang Pahan,14.458,100.558,1407,13220
140702,ขยาย,Khayai,14.414,100.564,1407,13220
140703,บางเดื่อ,Bang Duea,14.436,100.576,1407,13220
140704,เสาธง,Sao Thong,14.496,100.549,1407,13220
140705,ทางกลาง,Thang Klang,14.513,100.544,1407,13220
140706,บางเพลิง,Bang Phloeng,14.500,100.577,1407,13220
140707,หันสัง,Hansang,14.512,100.517,1407,13220
140708,บางนางร้า,Bang Nang Ra,14.474,100.531,1407,13220
140709,ตานิม,Ta Nim,14.491,100.532,1407,13220
140710,ทับน้ำ,Thap Nam,14.464,100.508,1407,13220
140711,บ้านม้า,Ban Ma,14.492,100.510,1407,13220
140712,ขวัญเมือง,Khwan Mueang,14.444,100.536,1407,13220
140713,บ้านลี่,Ban Li,14.449,100.521,1407,13220
140714,โพธิ์สามต้น,Pho Sam Ton,14.421,100.547,1407,13220
140715,พุทเลา,Phutlao,14.419,100.525,1407,13220
140716,ตาลเอน,Tan En,14.524,100.563,1407,13220
140717,บ้านขล้อ,Ban Khlo,14.532,100.586,1407,13220
140801,ผักไห่,Phak Hai,14.462,100.379,1408,13120
140802,อมฤต,Ammarit,14.472,100.361,1408,13120
140803,บ้านแค,Ban Khae,14.495,100.405,1408,13120
140804,ลาดน้ำเค็ม,Lat Nam Khem,14.482,100.393,1408,13120
140805,ตาลาน,Ta Lan,14.446,100.387,1408,13120
140806,ท่าดินแดง,Tha Din Daeng,14.416,100.388,1408,13120
140807,ดอนลาน,Don Lan,14.433,100.286,1408,13280
140808,นาคู,Na Khu,14.468,100.272,1408,13280
140809,กุฎี,Kudi,14.439,100.407,1408,13120
140810,ลำตะเคียน,Lam Takhian,14.419,100.318,1408,13280
140811,โคกช้าง,Khok Chang,14.500,100.388,1408,13120
140812,จักราช,Chakkarat,14.447,100.340,1408,13280
140813,หนองน้ำใหญ่,Nong Nam Yai,14.474,100.311,1408,13280
140814,ลาดชิด,Lat Chit,14.422,100.358,1408,13120
140815,หน้าโคก,Na Khok,14.490,100.351,1408,13120
140816,บ้านใหญ่,Ban Yai,14.435,100.384,1408,13120
140901,ภาชี,Phachi,14.442,100.725,1409,13140
140902,โคกม่วง,Khok Muang,14.428,100.750,1409,13140
140903,ระโสม,Rasom,14.390,100.770,1409,13140
140904,หนองน้ำใส,Nong Nam Sai,14.457,100.751,1409,13140
140905,ดอนหญ้านาง,Don Ya Nang,14.478,100.739,1409,13140
140906,ไผ่ล้อม,Phai Lom,14.474,100.693,1409,13140
140907,กระจิว,Krachio,14.420,100.690,1409,13140
140908,พระแก้ว,Phra Kaeo,14.440,100.675,1409,13140
141001,ลาดบัวหลวง,Lat Bua Luang,14.193,100.319,1410,13230
141002,หลักชัย,Lak Chai,14.195,100.277,1410,13230
141003,สามเมือง,Sam Mueang,14.153,100.297,1410,13230
141004,พระยาบันลือ,Phraya Banlue,14.161,100.395,1410,13230
141005,สิงหนาท,Singhanat,14.132,100.423,1410,13230
141006,คู้สลอด,Khu Salot,14.196,100.369,1410,13230
141007,คลองพระยาบันลือ,Khlong Phraya Banlue,14.134,100.368,1410,13230
141101,ลำตาเสา,Lam Ta Sao,14.275,100.708,1411,13170
141102,บ่อตาโล่,Bo Ta Lo,14.241,100.674,1411,13170
141103,วังน้อย,Wang Noi,14.201,100.699,1411,13170
141104,ลำไทร,Lam Sai,14.200,100.641,1411,13170
141105,สนับทึบ,Sanap Thuep,14.298,100.813,1411,13170
141106,พยอม,Phayom,14.166,100.632,1411,13170
141107,หันตะเภา,Han Taphao,14.304,100.780,1411,13170
141108,ข้าวงาม,Wang Chula,14.229,100.758,1411,13170
141109,วังจุฬา,Khao Ngam,14.249,100.800,1411,13170
141110,ชะแมบ,Chamaep,14.257,100.748,1411,13170
141201,เสนา,Sena,14.328,100.404,1412,13110
141202,บ้านแพน,Ban Phaen,14.342,100.417,1412,13110
141203,เจ้าเจ็ด,Chao Chet,14.303,100.378,1412,13110
141204,สามกอ,Sam Ko,14.306,100.399,1412,13110
141205,บางนมโค,Bang Nom Kho,14.292,100.424,1412,13110
141206,หัวเวียง,Hua Wiang,14.376,100.402,1412,13110
141207,มารวิชัย,Manrawichai,14.240,100.371,1412,13110
141208,บ้านโพธิ์,Ban Pho,14.351,100.394,1412,13110
141209,รางจรเข้,Rang Chorakhe,14.351,100.366,1412,13110
141210,บ้านกระทุ่ม,Ban Krathum,14.390,100.383,1412,13110
141211,บ้านแถว,Ban Thaeo,14.301,100.348,1412,13110
141212,ชายนา,Chai Na,14.258,100.348,1412,13110
141213,สามตุ่ม,Sam Tum,14.240,100.406,1412,13110
141214,ลาดงา,Lat Nga,14.372,100.358,1412,13110
141215,ดอนทอง,Don Thong,14.240,100.306,1412,13110
141216,บ้านหลวง,Ban Luang,14.278,100.401,1412,13110
141217,เจ้าเสด็จ,Chao Sadet,14.331,100.363,1412,13110
141301,บางซ้าย,Bang Sai,14.314,100.286,1413,13270
141302,แก้วฟ้า,Kaeo Fa,14.313,100.326,1413,13270
141303,เต่าเล่า,Tao Lao,14.340,100.319,1413,13270
141304,ปลายกลัด,Plai Klat,14.382,100.315,1413,13270
141305,เทพมงคล,Thep Mongkhon,14.236,100.258,1413,13270
141306,วังพัฒนา,Wang Phatthana,14.272,100.296,1413,13270
141401,คานหาม,Khan Ham,14.335,100.641,1414,13210
141402,บ้านช้าง,Ban Chang,14.322,100.680,1414,13210
141403,สามบัณฑิต,Sam Bandit,14.349,100.742,1414,13210
141404,บ้านหีบ,Ban Hip,14.372,100.712,1414,13210
141405,หนองไม้ซุง,Nong Mai Sung,14.376,100.751,1414,13210
141406,อุทัย,Uthai,14.373,100.655,1414,13210
141407,เสนา,Sena,14.392,100.689,1414,13210
141408,หนองน้ำส้ม,Nong Nam Som,14.320,100.714,1414,13210
141409,โพสาวหาญ,Pho Sao Han,14.332,100.759,1414,13210
141410,ธนู,Thanu,14.355,100.622,1414,13210
141411,ข้าวเม่า,Khao Mao,14.379,100.624,1414,13210
141501,หัวไผ่,Hua Phai,14.532,100.525,1415,13150
141502,กะทุ่ม,Kathum,14.546,100.556,1415,13150
141503,มหาราช,Maha Rat,14.552,100.528,1415,13150
141504,น้ำเต้า,Namtao,14.566,100.542,1415,13150
141505,บางนา,Bang Na,14.576,100.581,1415,13150
141506,โรงช้าง,Rong Chang,14.602,100.563,1415,13150
141507,เจ้าปลุก,Chao Pluk,14.584,100.538,1415,13150
141508,พิตเพียน,Phitphian,14.608,100.544,1415,13150
141509,บ้านนา,Ban Na,14.606,100.510,1415,13150
141510,บ้านขวาง,Ban Khwang,14.576,100.518,1415,13150
141511,ท่าตอ,Tha To,14.556,100.511,1415,13150
141512,บ้านใหม่,Ban Mai,14.531,100.500,1415,13150
141601,บ้านแพรก,Ban Phraek,14.640,100.585,1416,13240
141602,บ้านใหม่,Ban Mai,14.655,100.586,1416,13240
141603,สำพะเนียง,Sam Phaniang,14.638,100.567,1416,13240
141604,คลองน้อย,Khlong Noi,14.627,100.553,1416,13240
141605,สองห้อง,Song Hong,14.646,100.519,1416,13240
150101,ตลาดหลวง,Talat Luang,14.592,100.453,1501,14000
150102,บางแก้ว,Bang Kaeo,14.588,100.459,1501,14000
150103,ศาลาแดง,Sala Daeng,14.599,100.445,1501,14000
150104,ป่างิ้ว,Pa Ngio,14.612,100.413,1501,14000
150105,บ้านแห,Ban Hae,14.565,100.434,1501,14000
150106,ตลาดกรวด,Talat Kruat,14.619,100.478,1501,14000
150107,มหาดไทย,Mahatthai,14.568,100.400,1501,14000
150108,บ้านอิฐ,Ban It,14.583,100.476,1501,14000
150109,หัวไผ่,Hua Phai,14.553,100.474,1501,14000
150110,จำปาหล่อ,Champa Lo,14.539,100.433,1501,14000
150111,โพสะ,Phosa,14.542,100.457,1501,14000
150112,บ้านรี,Ban Ri,14.605,100.485,1501,14000
150113,คลองวัว,Khlong Wua,14.578,100.432,1501,14000
150114,ย่านซื่อ,Yan Sue,14.619,100.447,1501,14000
150201,จรเข้ร้อง,Chorakhe Rong,14.658,100.482,1502,14140
150202,ไชยภูมิ,Chaiyaphum,14.705,100.465,1502,14140
150203,ชัยฤทธิ์,Chaiyarit,14.637,100.472,1502,14140
150204,เทวราช,Thewarat,14.646,100.449,1502,14140
150205,ราชสถิตย์,Ratchasathit,14.672,100.456,1502,14140
150206,ไชโย,Chaiyo,14.707,100.436,1502,14140
150207,หลักฟ้า,Lak Fa,14.684,100.462,1502,14140
150208,ชะไว,Chawai,14.687,100.494,1502,14140
150209,ตรีณรงค์,Tri Narong,14.676,100.498,1502,14140
150301,บางปลากด,Bang Pla Kot,14.509,100.461,1503,14130
150302,ป่าโมก,Pa Mok,14.501,100.437,1503,14130
150303,สายทอง,Sai Thong,14.513,100.484,1503,14130
150304,โรงช้าง,Rong Chang,14.488,100.472,1503,14130
150305,บางเสด็จ,Bang Sadet,14.461,100.473,1503,14130
150306,นรสิงห์,Norasing,14.518,100.431,1503,14130
150307,เอกราช,Ekkarat,14.477,100.426,1503,14130
150308,โผงเผง,Phong Pheng,14.455,100.442,1503,14130
150401,อ่างแก้ว,Ang Kaeo,14.666,100.393,1504,14120
150402,อินทประมูล,Inthapramun,14.651,100.425,1504,14120
150403,บางพลับ,Bang Phlap,14.641,100.406,1504,14120
150404,หนองแม่ไก่,Nong Mae Kai,14.708,100.351,1504,14120
150405,รำมะสัก,Ram Ma Sak,14.679,100.242,1504,14120
150406,บางระกำ,Bang Rakam,14.691,100.428,1504,14120
150407,โพธิ์รังนก,Pho Rang Nok,14.614,100.378,1504,14120
150408,องครักษ์,Ongkharak,14.731,100.398,1504,14120
150409,โคกพุทรา,Khok Phutsa,14.689,100.375,1504,14120
150410,ยางซ้าย,Yang Chai,14.658,100.297,1504,14120
150411,บ่อแร่,Bo Rae,14.637,100.372,1504,14120
150412,ทางพระ,Thang Phra,14.677,100.360,1504,14120
150413,สามง่าม,Sam Ngam,14.638,100.389,1504,14120
150414,บางเจ้าฉ่า,Bang Chao Cha,14.695,100.398,1504,14120
150415,คำหยาด,Kham Yat,14.676,100.323,1504,14120
150501,แสวงหา,Sawaeng Ha,14.763,100.310,1505,14150
150502,ศรีพราน,Si Phran,14.725,100.328,1505,14150
150503,บ้านพราน,Ban Phran,14.709,100.306,1505,14150
150504,วังน้ำเย็น,Wang Nam Yen,14.738,100.221,1505,14150
150505,สีบัวทอง,Si Bua Thong,14.769,100.248,1505,14150
150506,ห้วยไผ่,Huai Phai,14.789,100.324,1505,14150
150507,จำลอง,Chamlong,14.741,100.364,1505,14150
150601,ไผ่จำศีล,Phai Cham Sin,14.590,100.366,1506,14110
150602,ศาลเจ้าโรงทอง,San Chao Rong Thong,14.597,100.340,1506,14110
150603,ไผ่ดำพัฒนา,Phai Dam Phatthana,14.529,100.392,1506,14110
150604,สาวร้องไห้,Sao Rong Hai,14.546,100.223,1506,14110
150605,ท่าช้าง,Tha Chang,14.562,100.333,1506,14110
150606,ยี่ล้น,Yi Lon,14.579,100.301,1506,14110
150607,บางจัก,Bang Chak,14.502,100.330,1506,14110
150608,ห้วยคันแหลน,Huai Khan Laen,14.555,100.294,1506,14110
150609,คลองขนาก,Khlong Khanak,14.530,100.337,1506,14110
150610,ไผ่วง,Phai Wong,14.505,100.251,1506,14110
150611,สี่ร้อย,Si Roi,14.550,100.370,1506,14110
150612,ม่วงเตี้ย,Muang Tia,14.636,100.323,1506,14110
150613,หัวตะพาน,Hua Taphan,14.583,100.387,1506,14110
150614,หลักแก้ว,Lak Kaeo,14.517,100.289,1506,14110
150615,ตลาดใหม่,Talat Mai,14.542,100.315,1506,14110
150701,สามโก้,Samko,14.606,100.252,1507,14160
150702,ราษฎรพัฒนา,Ratsadon Phatthana,14.605,100.293,1507,14160
150703,อบทม,Op Thom,14.581,100.246,1507,14160
150704,โพธิ์ม่วงพันธ์,Pho Muang Phan,14.561,100.254,1507,14160
150705,มงคลธรรมนิมิต,Mongkhon Tham Nimit,14.640,100.260,1507,14160
160101,ทะเลชุบศร,Thale Chup Son,14.804,100.634,1601,15000
160102,ท่าหิน,Tha Hin,14.802,100.611,1601,15000
160103,กกโก,Kok Ko,14.767,100.684,1601,15000
160104,โก่งธนู,Kong Thanu,14.674,100.597,1601,13240
160105,เขาพระงาม,Khao Phra Ngam,14.901,100.670,1601,15160
160106,เขาสามยอด,Khao Sam Yot,14.830,100.671,1601,15000
160107,โคกกระเทียม,Khok Kathiam,14.890,100.580,1601,15160
160108,โคกลำพาน,Khok Lam Phan,14.740,100.640,1601,15000
160109,โคกตูม,Khok Tum,14.866,100.817,1601,15210
160110,งิ้วราย,Ngio Rai,14.704,100.592,1601,15000
160111,ดอนโพธิ์,Don Pho,14.691,100.627,1601,15000
160112,ตะลุง,Talung,14.737,100.601,1601,15000
160114,ท่าแค,Tha Khae,14.865,100.619,1601,15000
160115,ท่าศาลา,Tha Sala,14.792,100.671,1601,15000
160116,นิคมสร้างตนเอง,Nikhom Sang Ton-eng,14.824,100.732,1601,15000
160117,บางขันหมาก,Bang Khan Mak,14.820,100.583,1601,15000
160118,บ้านข่อย,Ban Khoi,14.683,100.529,1601,15000
160119,ท้ายตลาด,Thai Talat,14.725,100.563,1601,15000
160120,ป่าตาล,Pa Tan,14.778,100.640,1601,15000
160121,พรหมมาสตร์,Phrommat,14.820,100.603,1601,15000
160122,โพธิ์เก้าต้น,Pho Kao Ton,14.775,100.599,1601,15000
160123,โพธิ์ตรุ,Pho Tru,14.725,100.532,1601,15000
160124,สี่คลอง,Si Khlong,14.681,100.563,1601,15000
160125,ถนนใหญ่,Thanon Yai,14.831,100.629,1601,15000
160201,พัฒนานิคม,Phatthana Nikhom,14.896,100.966,1602,15140
160202,ช่องสาริกา,Chong Sarika,14.802,100.909,1602,15220
160203,มะนาวหวาน,Manao Wan,14.934,101.093,1602,15140
160204,ดีลัง,Di Lang,14.940,100.852,1602,15220
160205,โคกสลุง,Khok Salung,15.010,100.969,1602,15140
160206,ชอนน้อย,Chon Noi,14.795,100.985,1602,15140
160207,หนองบัว,Nong Bua,14.851,101.054,1602,15140
160208,ห้วยขุนราม,Huai Khun Ram,14.951,101.205,1602,18220
160209,น้ำสุด,Nam Sut,14.952,101.146,1602,15140
160301,โคกสำโรง,Khok Samrong,15.071,100.713,1603,15120
160302,เกาะแก้ว,Ko Kaeo,15.136,100.736,1603,15120
160303,ถลุงเหล็ก,Thalung Lek,15.064,100.680,1603,15120
160304,หลุมข้าว,Lum Khao,15.024,100.642,1603,15120
160305,ห้วยโป่ง,Huai Pong,14.981,100.677,1603,15120
160306,คลองเกตุ,Khlong Ket,14.967,100.802,1603,15120
160307,สะแกราบ,Sakae Rap,15.120,100.797,1603,15120
160308,เพนียด,Phaniat,15.036,100.812,1603,15120
160309,วังเพลิง,Wang Phloeng,15.062,100.841,1603,15120
160310,ดงมะรุม,Dong Marum,15.127,100.877,1603,15120
160318,วังขอนขว้าง,Wang Khon Khwang,15.023,100.697,1603,15120
160320,วังจั่น,Wang Chan,15.102,100.673,1603,15120
160322,หนองแขม,Nong Khaem,15.143,100.685,1603,15120
160401,ลำนารายณ์,Lam Narai,15.214,101.146,1604,15130
160402,ชัยนารายณ์,Chai Narai,15.195,101.037,1604,15130
160403,ศิลาทิพย์,Sila Thip,15.314,101.087,1604,15130
160404,ห้วยหิน,Huai Hin,15.154,101.044,1604,15130
160405,ม่วงค่อม,Muang Khom,15.078,101.024,1604,15230
160406,บัวชุม,Bua Chum,15.176,101.238,1604,15130
160407,ท่าดินดำ,Tha Din Dam,15.150,101.134,1604,15130
160408,มะกอกหวาน,Makok Wan,15.059,101.077,1604,15230
160409,ซับตะเคียน,Sap Takhian,15.112,101.327,1604,15130
160410,นาโสม,Na Som,15.245,101.282,1604,15190
160411,หนองยายโต๊ะ,Nong Yai To,15.220,101.264,1604,15130
